日期,調整收盤價
2022-05-16,15901.040039
2022-05-17,16056.089844
2022-05-18,16296.860352
2022-05-19,16020.320312
2022-05-20,16144.849609
2022-05-23,16156.410156
2022-05-24,15963.629883
2022-05-25,16104.030273
2022-05-26,15968.830078
2022-05-27,16266.219727
2022-05-30,16610.619141
2022-05-31,16807.769531
2022-06-01,16675.089844
2022-06-02,16552.570312
2022-06-06,16605.960938
2022-06-07,16512.880859
2022-06-08,16670.509766
2022-06-09,16621.339844
2022-06-10,16460.119141
2022-06-13,16070.980469
2022-06-14,16047.370117
2022-06-15,15999.250000
2022-06-16,15838.610352
2022-06-17,15641.259766
2022-06-20,15367.580078
2022-06-21,15728.639648
2022-06-22,15347.750000
2022-06-23,15176.440430
2022-06-24,15303.320312
2022-06-27,15548.009766
2022-06-28,15439.919922
2022-06-29,15240.129883
2022-06-30,14825.730469
2022-07-01,14343.080078
2022-07-04,14217.059570
2022-07-05,14349.200195
2022-07-06,13985.509766
2022-07-07,14336.269531
2022-07-08,14464.530273
2022-07-11,14340.530273
2022-07-12,13950.620117
2022-07-13,14324.679688
2022-07-14,14438.519531
2022-07-15,14550.620117
2022-07-18,14719.639648
2022-07-19,14694.080078
2022-07-20,14733.219727
2022-07-21,14937.700195
2022-07-22,14949.360352
2022-07-25,14936.330078
2022-07-26,14806.780273
2022-07-27,14921.589844
2022-07-28,14891.900391
2022-07-29,15000.070312
2022-08-01,14981.690430
2022-08-02,14747.230469
2022-08-03,14777.019531
2022-08-04,14702.200195
2022-08-05,15036.040039
2022-08-08,15020.410156
2022-08-09,15050.280273
2022-08-10,14939.019531
2022-08-11,15197.849609
2022-08-12,15288.969727
2022-08-15,15417.349609
2022-08-16,15420.570312
2022-08-17,15465.450195
2022-08-18,15396.759766
2022-08-19,15408.780273
2022-08-22,15245.139648
2022-08-23,15095.889648
2022-08-24,15069.190430
2022-08-25,15200.040039
2022-08-26,15278.440430
2022-08-29,14926.190430
2022-08-30,14953.629883
2022-08-31,15095.440430
2022-09-01,14801.860352
2022-09-02,14673.040039
2022-09-05,14661.099609
2022-09-06,14677.200195
2022-09-07,14410.049805
2022-09-08,14583.419922
2022-09-12,14807.429688
2022-09-13,14894.410156
2022-09-14,14658.309570
2022-09-15,14670.040039
2022-09-16,14561.759766
2022-09-19,14425.679688
2022-09-20,14549.299805
2022-09-21,14424.519531
2022-09-22,14284.629883
2022-09-23,14118.379883
2022-09-26,13778.190430
2022-09-27,13826.589844
2022-09-28,13466.070312
2022-09-29,13534.259766
2022-09-30,13424.580078
2022-10-03,13300.480469
2022-10-04,13576.519531
2022-10-05,13801.429688
2022-10-06,13892.049805
2022-10-07,13702.280273
2022-10-11,13106.030273
2022-10-12,13081.240234
2022-10-13,12810.730469
2022-10-14,13128.120117
2022-10-17,12966.049805
2022-10-18,13124.679688
2022-10-19,12976.759766
2022-10-20,12946.099609
2022-10-21,12819.200195
2022-10-24,12856.980469
2022-10-25,12666.120117
2022-10-26,12729.049805
2022-10-27,12926.370117
2022-10-28,12788.419922
2022-10-31,12949.750000
2022-11-01,13037.209961
2022-11-02,13100.169922
2022-11-03,12986.599609
2022-11-04,13026.709961
2022-11-07,13223.730469
2022-11-08,13347.759766
2022-11-09,13638.809570
2022-11-10,13503.759766
2022-11-11,14007.559570
2022-11-14,14174.900391
2022-11-15,14546.309570
2022-11-16,14537.349609
2022-11-17,14535.230469
2022-11-18,14504.990234
2022-11-21,14449.389648
2022-11-22,14542.200195
2022-11-23,14608.540039
2022-11-24,14784.000000
2022-11-25,14778.509766
2022-11-28,14556.870117
2022-11-29,14709.639648
2022-11-30,14879.549805
2022-12-01,15012.799805
2022-12-02,14970.679688
2022-12-05,14980.740234
2022-12-06,14728.879883
2022-12-07,14630.009766
2022-12-08,14553.040039
2022-12-09,14705.429688
2022-12-12,14612.589844
2022-12-13,14522.959961
2022-12-14,14739.360352
2022-12-15,14734.129883
2022-12-16,14528.549805
2022-12-19,14433.320312
2022-12-20,14170.030273
2022-12-21,14234.400391
2022-12-22,14442.940430
2022-12-23,14271.629883
2022-12-26,14285.129883
2022-12-27,14328.429688
2022-12-28,14173.099609
2022-12-29,14085.019531
2022-12-30,14137.690430
2023-01-03,14224.120117
2023-01-04,14199.129883
2023-01-05,14301.049805
2023-01-06,14373.339844
2023-01-09,14752.209961
2023-01-10,14802.959961
2023-01-11,14751.440430
2023-01-12,14731.639648
2023-01-13,14824.129883
2023-01-16,14927.009766
2023-01-17,14932.929688
2023-01-30,15493.820312
2023-01-31,15265.200195
2023-02-01,15420.129883
2023-02-02,15595.160156
2023-02-03,15602.660156
2023-02-06,15392.820312
2023-02-07,15400.910156
2023-02-08,15618.169922
2023-02-09,15598.709961
2023-02-10,15586.650391
2023-02-13,15544.280273
2023-02-14,15654.480469
2023-02-15,15432.889648
2023-02-16,15550.500000
2023-02-17,15479.700195
2023-02-20,15551.230469
2023-02-21,15563.000000
2023-02-22,15418.769531
2023-02-23,15615.410156
2023-02-24,15503.790039
2023-03-01,15598.490234
2023-03-02,15598.719727
2023-03-03,15608.419922
2023-03-06,15763.509766
2023-03-07,15857.889648
2023-03-08,15818.200195
2023-03-09,15770.660156
2023-03-10,15526.200195
2023-03-13,15560.490234
2023-03-14,15360.419922
2023-03-15,15387.589844
2023-03-16,15221.120117
2023-03-17,15452.959961
2023-03-20,15419.969727
2023-03-21,15513.450195
2023-03-22,15760.459961
2023-03-23,15863.950195
2023-03-24,15914.700195
2023-03-27,15830.309570
2023-03-28,15701.480469
2023-03-29,15769.759766
2023-03-30,15849.429688
2023-03-31,15868.059570
2023-04-06,15810.769531
2023-04-07,15836.500000
2023-04-10,15876.169922
2023-04-11,15913.879883
2023-04-12,15932.969727
2023-04-13,15804.759766
2023-04-14,15929.429688
2023-04-17,15963.549805
2023-04-18,15869.440430
2023-04-19,15770.469727
2023-04-20,15707.519531
2023-04-21,15602.990234
2023-04-24,15626.870117
2023-04-25,15370.730469
2023-04-26,15374.629883
2023-04-27,15411.490234
2023-04-28,15579.179688
2023-05-02,15636.480469
2023-05-03,15553.410156
2023-05-04,15609.030273
2023-05-05,15626.070312
2023-05-08,15699.570312
2023-05-09,15727.700195
2023-05-10,15641.759766
2023-05-11,15514.639648
2023-05-12,15502.360352
2023-05-15,15475.049805
2023-05-16,15673.900391
2023-05-17,15925.290039
2023-05-18,16101.879883
2023-05-19,16174.919922
2023-05-22,16180.889648
2023-05-23,16188.030273
2023-05-24,16159.320312
2023-05-25,16292.000000
2023-05-26,16505.050781
2023-05-29,16636.300781
2023-05-30,16622.740234
2023-05-31,16578.960938
2023-06-01,16512.650391
2023-06-02,16706.910156
2023-06-05,16714.429688
2023-06-06,16761.660156
2023-06-07,16922.480469
2023-06-08,16733.689453
2023-06-09,16886.400391
2023-06-12,16955.369141
2023-06-13,17216.599609
2023-06-14,17238.140625
2023-06-15,17334.980469
2023-06-16,17288.910156
2023-06-19,17274.560547
2023-06-20,17184.910156
2023-06-21,17202.400391
2023-06-26,17059.240234
2023-06-27,16887.900391
2023-06-28,16935.630859
2023-06-29,16942.300781
2023-06-30,16915.539062
2023-07-03,17084.199219
2023-07-04,17140.769531
2023-07-05,17056.429688
2023-07-06,16762.169922
2023-07-07,16664.210938
2023-07-10,16652.800781
2023-07-11,16898.910156
2023-07-12,16962.029297
2023-07-13,17061.400391
2023-07-14,17283.710938
2023-07-17,17334.289062
2023-07-18,17227.910156
2023-07-19,17116.439453
2023-07-20,17164.890625
2023-07-21,17030.699219
2023-07-24,17033.609375
2023-07-25,17198.890625
2023-07-26,17162.550781
2023-07-27,17241.820312
2023-07-28,17292.929688
2023-07-31,17145.429688
2023-08-01,17212.869141
2023-08-02,16893.730469
2023-08-04,16843.679688
2023-08-07,16996.000000
2023-08-08,16877.070312
2023-08-09,16870.939453
2023-08-10,16634.699219
2023-08-11,16601.250000
2023-08-14,16393.660156
2023-08-15,16454.800781
2023-08-16,16446.779297
2023-08-17,16516.660156
2023-08-18,16381.309570
2023-08-21,16381.490234
2023-08-22,16437.609375
2023-08-23,16576.900391
2023-08-24,16770.869141
2023-08-25,16481.580078
2023-08-28,16509.259766
2023-08-29,16623.650391
2023-08-30,16719.820312
2023-08-31,16634.509766
2023-09-01,16644.939453
2023-09-04,16789.689453
2023-09-05,16791.609375
2023-09-06,16738.160156
2023-09-07,16619.140625
2023-09-08,16576.019531
2023-09-11,16432.949219
2023-09-12,16572.710938
2023-09-13,16581.509766
2023-09-14,16807.560547
2023-09-15,16920.919922
2023-09-18,16698.240234
2023-09-19,16636.320312
2023-09-20,16534.750000
2023-09-21,16316.669922
2023-09-22,16344.480469
2023-09-25,16452.230469
2023-09-26,16276.070312
2023-09-27,16310.360352
2023-09-28,16353.740234
2023-10-02,16557.310547
2023-10-03,16454.339844
2023-10-04,16273.379883
2023-10-05,16453.519531
2023-10-06,16520.570312
2023-10-11,16672.029297
2023-10-12,16825.910156
2023-10-13,16782.570312
2023-10-16,16652.240234
2023-10-17,16642.550781
2023-10-18,16440.910156
2023-10-19,16452.730469
2023-10-20,16440.720703
2023-10-23,16251.360352
2023-10-24,16309.759766
2023-10-25,16358.889648
2023-10-26,16073.740234
2023-10-27,16134.610352
2023-10-30,16149.679688
2023-10-31,16001.269531
2023-11-01,16038.559570
2023-11-02,16396.949219
2023-11-03,16507.650391
2023-11-06,16649.359375
2023-11-07,16684.949219
2023-11-08,16740.830078
2023-11-09,16745.650391
2023-11-10,16682.669922
2023-11-13,16839.289062
2023-11-14,16915.710938
2023-11-15,17128.779297
2023-11-16,17171.179688
2023-11-17,17208.949219
2023-11-20,17210.470703
2023-11-21,17416.699219
2023-11-22,17310.259766
2023-11-23,17294.550781
2023-11-24,17287.419922
2023-11-27,17137.419922
2023-11-28,17341.250000
2023-11-29,17370.560547
2023-11-30,17433.849609
2023-12-01,17438.349609
2023-12-04,17421.480469
2023-12-05,17328.009766
2023-12-06,17360.720703
2023-12-07,17278.740234
2023-12-08,17383.990234
2023-12-11,17418.339844
2023-12-12,17450.630859
2023-12-13,17468.929688
2023-12-14,17653.109375
2023-12-15,17673.869141
2023-12-18,17652.029297
2023-12-19,17576.550781
2023-12-20,17635.199219
2023-12-21,17543.740234
2023-12-22,17596.630859
2023-12-25,17604.839844
2023-12-26,17751.730469
2023-12-27,17891.500000
2023-12-28,17910.369141
2023-12-29,17930.810547
2024-01-02,17853.759766
2024-01-03,17559.310547
2024-01-04,17549.650391
2024-01-05,17519.140625
2024-01-08,17572.660156
2024-01-09,17535.490234
2024-01-10,17465.630859
2024-01-11,17545.320312
2024-01-12,17512.830078
2024-01-15,17546.820312
2024-01-16,17346.869141
2024-01-17,17161.789062
2024-01-18,17227.789062
2024-01-19,17681.519531
2024-01-22,17815.099609
2024-01-23,17874.589844
2024-01-24,17875.830078
2024-01-25,18002.619141
2024-01-26,17995.029297
2024-01-29,18119.630859
2024-01-30,18034.630859
2024-01-31,17889.560547
2024-02-01,17968.109375
2024-02-02,18059.929688
2024-02-05,18096.070312
2024-02-15,18644.570312
2024-02-16,18607.250000
2024-02-19,18635.800781
2024-02-20,18753.160156
2024-02-21,18676.310547
2024-02-22,18852.779297
2024-02-23,18889.189453
2024-02-26,18948.050781
2024-02-27,18854.410156
2024-02-29,18966.769531
2024-03-01,18935.929688
2024-03-04,19305.310547
2024-03-05,19386.919922
2024-03-06,19499.449219
2024-03-07,19693.519531
2024-03-08,19785.320312
2024-03-11,19726.080078
2024-03-12,19914.550781
2024-03-13,19928.509766
2024-03-14,19937.919922
2024-03-15,19682.500000
2024-03-18,19879.849609
2024-03-19,19857.199219
2024-03-20,19784.449219
2024-03-21,20199.089844
2024-03-22,20228.429688
2024-03-25,20192.250000
2024-03-26,20126.490234
2024-03-27,20200.119141
2024-03-28,20146.550781
2024-03-29,20294.449219
2024-04-01,20222.330078
2024-04-02,20466.570312
2024-04-03,20337.599609
2024-04-08,20417.699219
2024-04-09,20796.199219
2024-04-10,20763.529297
2024-04-11,20753.220703
2024-04-12,20736.570312
2024-04-15,20449.769531
2024-04-16,19901.960938
2024-04-17,20213.330078
2024-04-18,20301.199219
2024-04-19,19527.119141
2024-04-22,19411.220703
2024-04-23,19599.279297
2024-04-24,20131.740234
2024-04-25,19857.419922
2024-04-26,20120.509766
2024-04-29,20495.519531
2024-04-30,20396.599609
2024-05-02,20222.439453
2024-05-03,20330.320312
2024-05-06,20523.310547
2024-05-07,20653.529297
2024-05-08,20700.509766
2024-05-09,20560.769531
2024-05-10,20708.839844
2024-05-13,20857.710938
2024-05-14,20985.849609
2024-05-15,21147.210938
2024-05-16,21304.259766
2024-05-17,21258.470703
2024-05-20,21271.630859
2024-05-21,21236.750000
2024-05-22,21551.830078
2024-05-23,21607.429688
2024-05-24,21565.339844
2024-05-27,21803.769531
2024-05-28,21858.410156
2024-05-29,21662.500000
2024-05-30,21364.480469
2024-05-31,21174.220703
2024-06-03,21536.759766
2024-06-04,21356.619141
2024-06-05,21484.880859
2024-06-06,21902.699219
2024-06-07,21858.380859
2024-06-11,21792.119141
2024-06-12,22048.960938
2024-06-13,22312.039062
2024-06-14,22504.720703
2024-06-17,22496.529297
2024-06-18,22757.429688
2024-06-19,23209.539062
2024-06-20,23406.099609
2024-06-21,23253.390625
2024-06-24,22813.699219
2024-06-25,22875.970703
2024-06-26,22986.689453
2024-06-27,22905.980469
2024-06-28,23032.250000
2024-07-01,23058.570312
2024-07-02,22879.369141
2024-07-03,23172.429688
2024-07-04,23522.529297
2024-07-05,23556.589844
2024-07-08,23878.150391
2024-07-09,23900.080078
2024-07-10,24007.080078
2024-07-11,24390.029297
2024-07-12,23916.929688
2024-07-15,23879.359375
2024-07-16,23997.250000
2024-07-17,23769.820312
2024-07-18,23398.470703
2024-07-19,22869.259766
2024-07-22,22256.990234
2024-07-23,22871.839844
2024-07-26,22119.210938
2024-07-29,22164.490234
2024-07-30,22223.570312
2024-07-31,22199.349609
2024-08-01,22642.099609
2024-08-02,21638.089844
2024-08-05,19830.880859
2024-08-06,20501.019531
2024-08-07,21295.279297
2024-08-08,20870.099609
2024-08-09,21469.000000
2024-08-12,21773.259766
2024-08-13,21796.570312
2024-08-14,22027.250000
2024-08-15,21895.169922
2024-08-16,22349.330078
2024-08-19,22409.630859
2024-08-20,22429.099609
2024-08-21,22237.890625
2024-08-22,22148.830078
2024-08-23,22158.050781
2024-08-26,22240.119141
2024-08-27,22185.000000
2024-08-28,22370.660156
2024-08-29,22201.849609
2024-08-30,22268.089844
2024-09-02,22235.099609
2024-09-03,22092.210938
2024-09-04,21092.750000
2024-09-05,21187.710938
2024-09-06,21435.189453
2024-09-09,21144.439453
2024-09-10,21064.080078
2024-09-11,21031.000000
2024-09-12,21653.250000
2024-09-13,21759.650391
2024-09-16,21850.080078
2024-09-18,21678.839844
2024-09-19,22042.689453
2024-09-20,22159.419922
2024-09-23,22285.529297
2024-09-24,22431.779297
2024-09-25,22761.599609
2024-09-26,22858.810547
2024-09-27,22822.789062
2024-09-30,22224.539062
2024-10-01,22390.390625
2024-10-04,22302.710938
2024-10-07,22702.560547
2024-10-08,22611.390625
2024-10-09,22659.080078
2024-10-11,22901.640625
2024-10-14,22975.289062
2024-10-15,23292.039062
2024-10-16,23010.980469
2024-10-17,23053.839844
2024-10-18,23487.269531
2024-10-21,23542.529297
2024-10-22,23535.429688
2024-10-23,23334.759766
2024-10-24,23192.519531
2024-10-25,23348.449219
2024-10-28,23198.070312
2024-10-29,22926.589844
2024-10-30,22820.429688
2024-11-01,22780.080078
2024-11-04,22965.390625
2024-11-05,23106.789062
2024-11-06,23217.380859
2024-11-07,23408.820312
2024-11-08,23553.890625
2024-11-11,23529.640625
2024-11-12,22981.769531
2024-11-13,22860.230469
2024-11-14,22715.380859
2024-11-15,22742.769531
2024-11-18,22546.539062
2024-11-19,22848.800781
2024-11-20,22688.359375
2024-11-21,22555.660156
2024-11-22,22904.320312
2024-11-25,22948.369141
2024-11-26,22678.759766
2024-11-27,22334.779297
2024-11-28,22298.900391
2024-11-29,22262.500000
2024-12-02,22736.929688
2024-12-03,23027.460938
2024-12-04,23255.330078
2024-12-05,23267.939453
2024-12-06,23193.269531
2024-12-09,23273.250000
2024-12-10,23125.080078
2024-12-11,22903.630859
2024-12-12,23046.800781
2024-12-13,23020.480469
2024-12-16,23039.900391
2024-12-17,23018.009766
2024-12-18,23168.669922
2024-12-19,22932.250000
2024-12-20,22510.250000
2024-12-23,23104.539062
2024-12-24,23120.240234
2024-12-25,23220.130859
2024-12-26,23246.939453
2024-12-27,23275.679688
2024-12-30,23190.199219
2024-12-31,23035.099609
2025-01-02,22832.060547
2025-01-03,22908.300781
2025-01-06,23547.710938
2025-01-07,23651.269531
2025-01-08,23407.330078
2025-01-09,23081.130859
2025-01-10,23011.859375
2025-01-13,22488.330078
2025-01-14,22797.519531
2025-01-15,22514.570312
2025-01-16,23025.099609
2025-01-17,23148.080078
2025-01-20,23266.820312
2025-01-21,23300.009766
2025-01-22,23525.410156
2025-02-03,22694.710938
2025-02-04,22793.960938
2025-02-05,23161.580078
2025-02-06,23316.599609
2025-02-07,23478.269531
2025-02-10,23252.140625
2025-02-11,23384.050781
2025-02-12,23289.750000
2025-02-13,23399.410156
2025-02-14,23152.609375
2025-02-17,23505.330078
2025-02-18,23666.109375
2025-02-19,23604.080078
2025-02-20,23487.460938
2025-02-21,23730.250000
2025-02-24,23565.310547
2025-02-25,23285.720703
2025-02-26,23402.550781
2025-02-27,23053.179688
2025-03-03,22756.250000
2025-03-04,22596.880859
2025-03-05,22871.900391
2025-03-06,22715.429688
2025-03-07,22576.070312
2025-03-10,22459.150391
2025-03-11,22071.089844
2025-03-12,22278.359375
2025-03-13,21961.679688
2025-03-14,21968.050781
2025-03-17,22118.630859
2025-03-18,22271.669922
2025-03-19,21960.830078
2025-03-20,22377.259766
2025-03-21,22209.099609
2025-03-24,22106.640625
2025-03-25,22273.189453
2025-03-26,22260.289062
2025-03-27,21951.759766
2025-03-28,21602.890625
2025-03-31,20695.900391
2025-04-01,21280.169922
2025-04-02,21298.220703
2025-04-07,19232.349609
2025-04-08,18459.949219
2025-04-09,17391.759766
2025-04-10,19000.029297
2025-04-11,19528.769531
2025-04-14,19513.089844
2025-04-15,19857.669922
2025-04-16,19468.000000
2025-04-17,19338.730469
2025-04-18,19395.029297
2025-04-21,19106.199219
2025-04-22,18793.429688
2025-04-23,19639.140625
2025-04-24,19478.810547
2025-04-25,19872.730469
2025-04-28,20034.410156
2025-04-29,20232.630859
2025-04-30,20235.029297
2025-05-02,20787.640625
2025-05-05,20532.990234
2025-05-06,20522.589844
2025-05-07,20546.490234
2025-05-08,20543.400391
2025-05-09,20915.039062
2025-05-12,21129.539062
2025-05-13,21330.140625
2025-05-14,21782.869141
2025-05-15,21730.250000
2025-05-16,21843.689453
2025-05-19,21523.830078
2025-05-20,21526.029297
2025-05-21,21803.910156
2025-05-22,21670.960938
2025-05-23,21652.240234
2025-05-26,21536.570312
2025-05-27,21336.539062
2025-05-28,21357.720703
2025-05-29,21347.300781
2025-06-02,21002.710938
2025-06-03,21126.929688
2025-06-04,21618.089844
2025-06-05,21674.429688
2025-06-06,21660.660156
2025-06-09,21790.289062
2025-06-10,22242.140625
2025-06-11,22470.099609
2025-06-12,22287.820312
2025-06-13,22072.949219
2025-06-16,22049.900391
2025-06-17,22211.589844
2025-06-18,22356.730469
2025-06-19,22003.500000
2025-06-20,22045.740234
2025-06-23,21732.019531
2025-06-24,22188.759766
2025-06-25,22430.609375
2025-06-26,22492.339844
2025-06-27,22580.080078
2025-06-30,22256.019531
2025-07-01,22553.720703
2025-07-02,22577.740234
2025-07-03,22712.970703
2025-07-04,22547.500000
2025-07-07,22428.720703
2025-07-08,22362.269531
2025-07-09,22527.009766
2025-07-10,22693.250000
2025-07-11,22751.029297
2025-07-14,22614.970703
2025-07-15,22835.939453
2025-07-16,23042.900391
2025-07-17,23113.279297
2025-07-18,23383.130859
2025-07-21,23340.560547
2025-07-22,22987.919922
2025-07-23,23318.669922
2025-07-24,23373.730469
2025-07-25,23364.380859
2025-07-28,23412.980469
2025-07-29,23201.519531
2025-07-30,23461.720703
2025-07-31,23542.519531
2025-08-01,23434.380859
2025-08-04,23378.939453
2025-08-05,23660.589844
2025-08-06,23447.359375
2025-08-07,24003.769531
2025-08-08,24021.259766
2025-08-11,24135.500000
2025-08-12,24158.359375
2025-08-13,24370.019531
2025-08-14,24238.099609
2025-08-15,24334.480469
2025-08-18,24482.519531
2025-08-19,24353.500000
2025-08-20,23625.439453
2025-08-21,23962.130859
2025-08-22,23764.470703
2025-08-25,24277.380859
2025-08-26,24305.099609
2025-08-27,24519.900391
2025-08-28,24236.449219
2025-08-29,24233.099609
2025-09-01,24071.730469
2025-09-02,24016.779297
2025-09-03,24100.300781
2025-09-04,24179.849609
2025-09-05,24494.580078
2025-09-08,24547.380859
2025-09-09,24855.179688
2025-09-10,25192.589844
2025-09-11,25215.710938
2025-09-12,25474.640625
2025-09-15,25357.160156
2025-09-16,25629.640625
2025-09-17,25438.250000
2025-09-18,25769.359375
2025-09-19,25578.369141
2025-09-22,25880.599609
2025-09-23,26247.369141
2025-09-24,26196.730469
2025-09-25,26023.849609
2025-09-26,25580.320312
2025-09-30,25820.539062
2025-10-01,25982.910156
2025-10-02,26378.390625
2025-10-03,26761.060547
2025-10-07,27211.949219
2025-10-08,27063.679688
2025-10-09,27301.919922
2025-10-13,26923.419922
2025-10-14,26793.150391
2025-10-15,27275.710938
2025-10-16,27647.869141
2025-10-17,27302.369141
2025-10-20,27688.630859
2025-10-21,27752.410156
2025-10-22,27648.910156
2025-10-23,27532.259766
2025-10-27,27993.630859
2025-10-28,27949.109375
2025-10-29,28294.740234
2025-10-30,28287.529297
2025-10-31,28233.349609
2025-11-03,28334.589844
2025-11-04,28116.560547
2025-11-05,27717.060547
2025-11-06,27899.449219
2025-11-07,27651.410156
2025-11-10,27869.509766
2025-11-11,27784.949219
2025-11-12,27947.089844
2025-11-13,27903.560547
2025-11-14,27397.500000
2025-11-17,27447.310547
2025-11-18,26756.119141
2025-11-19,26580.119141
2025-11-20,27426.359375
2025-11-21,26434.939453
2025-11-24,26504.240234
2025-11-25,26912.169922
2025-11-26,27409.539062
2025-11-27,27554.529297
2025-11-28,27626.480469
2025-12-01,27342.529297
2025-12-02,27564.269531
2025-12-03,27793.039062
2025-12-04,27795.710938
2025-12-05,27980.890625
2025-12-08,28303.779297
2025-12-09,28182.599609
2025-12-10,28400.730469
2025-12-11,28024.750000
2025-12-12,28198.019531
2025-12-15,27866.939453
2025-12-16,27536.660156
2025-12-17,27525.169922
2025-12-18,27468.529297
2025-12-19,27696.349609
2025-12-22,28149.640625
2025-12-23,28310.470703
2025-12-24,28371.980469
2025-12-26,28556.019531
2025-12-29,28810.890625
2025-12-30,28707.130859
2025-12-31,28963.599609
2026-01-02,29349.810547
2026-01-05,30105.039062
2026-01-06,30576.300781
2026-01-07,30435.470703
2026-01-08,30360.550781
2026-01-09,30288.960938
2026-01-12,30567.289062
2026-01-13,30707.220703
2026-01-14,30941.779297
2026-01-15,30810.580078
2026-01-16,31408.699219
2026-01-19,31639.289062
2026-01-20,31759.990234
2026-01-21,31246.369141
2026-01-22,31746.080078
2026-01-23,31961.509766
2026-01-26,32064.519531
2026-01-27,32317.919922
2026-01-28,32803.820312
2026-01-29,32536.269531
2026-01-30,32063.750000
2026-02-02,31624.029297
2026-02-03,32195.359375
2026-02-04,32289.810547
2026-02-05,31801.269531
2026-02-06,31782.919922
2026-02-09,32404.619141
2026-02-10,33072.968750
2026-02-11,33605.710938
2026-02-23,33773.261719
2026-02-24,34700.820312
2026-02-25,35413.070312
2026-02-26,35414.488281
2026-03-02,35095.089844
2026-03-03,34323.648438
2026-03-04,32828.878906
2026-03-05,33672.941406
2026-03-06,33599.539062
2026-03-09,32110.419922
2026-03-10,32771.871094
2026-03-11,34114.191406
2026-03-12,33581.859375
2026-03-13,33400.320312
2026-03-16,33342.511719
2026-03-17,33836.570312
2026-03-18,34348.578125
2026-03-19,33689.679688
2026-03-20,33543.878906
2026-03-23,32722.500000
2026-03-24,32612.240234
2026-03-25,33439.109375
2026-03-26,33337.621094
2026-03-27,33112.589844
2026-03-30,32518.160156
2026-03-31,31722.990234
2026-04-01,33174.820312
2026-04-02,32572.429688
2026-04-07,33229.820312
2026-04-08,34761.378906
2026-04-09,34861.160156
2026-04-10,35417.828125
2026-04-13,35457.289062
2026-04-14,36296.121094
2026-04-15,36722.140625
2026-04-16,37132.019531
2026-04-17,36804.339844
2026-04-20,36958.800781
2026-04-21,37605.109375
2026-04-22,37878.468750
2026-04-23,37714.148438
2026-04-24,38932.398438
2026-04-27,39616.628906
2026-04-28,39521.730469
2026-04-29,39303.500000
2026-04-30,38926.628906
2026-05-04,40705.140625
2026-05-05,40769.289062
2026-05-06,41138.851562
2026-05-07,41933.781250
2026-05-08,41603.941406
2026-05-11,41790.058594
2026-05-12,41898.320312
2026-05-13,41374.500000
2026-05-14,41751.750000
2026-05-15,41172.359375
2026-05-18,40891.820312
2026-05-19,40175.558594
2026-05-20,40020.820312
2026-05-21,41368.210938
2026-05-22,42267.968750
2026-05-25,43644.398438
2026-05-26,43525.371094
2026-05-27,44256.800781
2026-05-28,43636.441406
2026-05-29,44732.941406
2026-06-01,45337.910156
2026-06-02,45557.308594
2026-06-03,46459.160156
2026-06-04,45677.460938
2026-06-05,45070.941406
2026-06-08,43502.781250
2026-06-09,44704.441406
2026-06-10,43225.539062
2026-06-11,43149.460938
2026-06-12,44169.039062
2026-06-15,45396.988281
2026-06-16,45809.191406
2026-06-17,45877.390625
2026-06-18,46465.199219
2026-06-22,47741.511719
2026-06-23,47100.648438
2026-06-24,46043.601562
2026-06-25,46255.261719
2026-06-26,44571.761719
2026-06-29,44999.898438
2026-06-30,46125.910156
